principio_activo_buscado,farmacia,producto_nombre,marca,precio,precio_lista,categorias,url
Telmisartan/Hidroclorotiazida,medicity,Micardis Plus Comprimidos 80/25 mg Caja Con 28 Unidades,MICARDIS,1.38,1.53,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/micardis-plus-comprimidos-8025-mg-caja-con-28-unidades/p
Irbesartan,pharmacys,Irbesartan 150mg la sante tableta,Irbesartan,6.3,6.3,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/irbesartan-150mg-la-sante-tableta/p
Irbesartan,pharmacys,Irbesartan 150mg la sante comprimidos,Irbesartan,12.6,12.6,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/irbesartan-150mg-la-sante-comprimidos/p
Irbesartan,pharmacys,Irbesartan 300mg la sante comprimidos,Irbesartan,17.76,22.2,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/irbesartan-300mg-la-sante-comprimidos/p
Irbesartan,pharmacys,Irbesartan 300mg la sante tableta,Irbesartan,11.1,11.1,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/irbesartan-300mg-la-sante-tableta/p
Irbesartan,pharmacys,Irbesartan 300mg tecnoquimicas - genericos tabletas,Irbesartan,5.7,5.7,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/irbesartan-300mg-tecnoquimicas-genericos-tabletas/p
Irbesartan,pharmacys,Irbesartan 150mg caplin point - generico comprimidos,Irbesartan,21.0,21.0,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/irbesartan-150mg-caplin-point-generico-comprimidos/p
Irbesartan,pharmacys,Coacepress 150/12.5mg eurofarma marcas tableta,Coacepress,13.3,13.3,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/coacepress-150-125mg-eurofarma-marcas-tableta/p
Irbesartan,pharmacys,Coacepress 300/12.5mg eurofarma marcas tableta,Coacepress,16.8,16.8,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/coacepress-300-125mg-eurofarma-marcas-tableta/p
Irbesartan,medicity,Santé Irbesartan Tabletas 300 mg Caja 30 Unidades,LA SANTE,0.34,0.37,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/irbesartan-sante-tabletas-caja-con-30-unidades/p
Irbesartan,medicity,Irbett Comprimidos 300mg Caja 30 Unidades,IRBETT,0.76,0.87,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/irbett-comprimidos-300mg-caja-30-unidades-1/p
Irbesartan,medicity,Irbetiazid Comprimidos 150mg+12.5mg Caja 30 Unidades,IRBETIAZID,0.83,1.0,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/irbetiazid-comprimidos-150mg-12-5mg-caja-30-unidades-1/p
Irbesartan,medicity,Irbetan Tabletas 300 mg Caja 30 Unidades,IRBETAN,0.8,0.87,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/irbetan-tabletas-300-mg-caja-30-unidades-1/p
Irbesartan,medicity,Irbett Comprimido 150 mg Caja 30 Unidades,IRBETT,0.64,0.7,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/irbett-comprimido-150-mg-caja-30-unidades-1/p
Irbesartan,medicity,Aprovasc Comprimidos Recubiertos 300/10 mg Caja 28 Unidades,APROVASC,1.43,1.43,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/aprovasc-comprimidos-recubiertos-caja-con-28-unidades/p
Irbesartan,medicity,Besarzid Tabletas 300/12.5 mg Caja Con 30 Unidades,BESARZID,1.18,1.28,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/besarzid-tabletas-300125-mg-caja-con-30-unidades/p
Irbesartan,cruzazul,Irbesartan 150mg la sante tableta,Irbesartan,6.3,6.3,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/irbesartan-150mg-la-sante-tableta/p
Irbesartan,cruzazul,Irbesartan 150mg la sante comprimidos,Irbesartan,12.6,12.6,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/irbesartan-150mg-la-sante-comprimidos/p
Irbesartan,cruzazul,Irbesartan 300mg la sante comprimidos,Irbesartan,22.2,22.2,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/irbesartan-300mg-la-sante-comprimidos/p
Irbesartan,cruzazul,Irbesartan 300mg la sante tableta,Irbesartan,11.1,11.1,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/irbesartan-300mg-la-sante-tableta/p
Irbesartan,cruzazul,Irbesartan 300mg tecnoquimicas - genericos tabletas,Irbesartan,5.7,5.7,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/irbesartan-300mg-tecnoquimicas-genericos-tabletas/p
Irbesartan,cruzazul,Irbesartan 150mg caplin point - generico comprimidos,Irbesartan,21.0,21.0,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/irbesartan-150mg-caplin-point-generico-comprimidos/p
Irbesartan,cruzazul,Coacepress 150/12.5mg eurofarma marcas tableta,Coacepress,13.3,13.3,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/coacepress-150-125mg-eurofarma-marcas-tableta/p
Irbesartan,cruzazul,Coacepress 300/12.5mg eurofarma marcas tableta,Coacepress,16.8,16.8,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/coacepress-300-125mg-eurofarma-marcas-tableta/p
Olmesartan,pharmacys,Olmesartan 20mg leterago - genfar,Olmesartan,27.36,27.36,/Cuidado Personal/Protectores Solares/Protector Labial/|/Cuidado Personal/Protectores Solares/|/Cuidado Personal/,https://www.pharmacys.com.ec/olmesartan-20mg-leterago-genfar/p
Olmesartan,pharmacys,Iltuxam 40/5/25mg quifatex dist medicamenta iltuxam – antihipertensivo triple combinación,Iltuxam,43.68,43.68,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/iltuxam-40-5-25mg-quifatex-dist-medicamenta-iltuxam-antihipe/p
Olmesartan,pharmacys,Iltuxam 40/10/25mg quifatex dist medicamenta iltuxam – antihipertensivo triple combinación,Iltuxam,48.44,48.44,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/iltuxam-40-10-25mg-quifatex-dist-medicamenta-iltuxam-antihip/p
Olmesartan,pharmacys,Iltuxam 20/5/12.5mg quifatex dist medicamenta iltuxam – antihipertensivo triple combinación,Iltuxam,42.56,42.56,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/iltuxam-20-5-125mg-quifatex-dist-medicamenta-iltuxam-antihip/p
Olmesartan,pharmacys,Iltuxam 40/5/12.5mg quifatex dist medicamenta iltuxam – antihipertensivo triple combinación,Iltuxam,42.56,42.56,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/iltuxam-40-5-125mg-quifatex-dist-medicamenta-iltuxam-antihip/p
Olmesartan,medicity,Iltux Hct Comprimidos Recubiertos Caja Con 28 Unidades,ILTUX,0.97,1.05,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/iltux-hct-comprimidos-recubiertos-caja-con-28-unidades/p
Olmesartan,medicity,Iltuxam Comprimidos Recubiertos 40/5 mg Caja 28 Unidades,ILTUXAM,1.24,1.5,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/iltuxam-comprimidos-recubiertos-caja-con-28-unidades/p
Olmesartan,medicity,Iltuxam Comprimido Recubierto 40/10/25mg Caja 28 Unidades,ILTUXAM,36.33,48.44,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/iltuxam-comprimido-recubierto-40-10-25mg-caja-28-unidades-1/p
Olmesartan,medicity,Iltux Comprimidos Recubiertos Caja Con 28 Unidades,ILTUX,0.88,0.96,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/iltux-comprimidos-recubiertos-caja-con-28-unidades/p
Olmesartan,medicity,Iltuxam Comprimido Recubierto 40/5/25mg Caja 28 Unidades,ILTUXAM,32.76,43.68,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/iltuxam-comprimido-recubierto-40-5-25mg-caja-28-unidades-1/p
Olmesartan,medicity,Iltuxam Comprimidos Recubiertos 20/5 mg Caja Con 28 Unidades,ILTUXAM,1.15,1.25,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/iltuxam-comprimidos-recubiertos-205-mg-caja-con-28-unidades/p
Olmesartan,medicity,Iltuxam Comprimido Recubierto 20/5/12.5mg Caja 28 Unidades,ILTUXAM,34.05,42.56,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/iltuxam-comprimido-recubierto-20-5-12-5mg-caja-28-unidades-1/p
Olmesartan,medicity,Iltuxam Comprimido Recubierto 40/5/12.5mg Caja 28 Unidades,ILTUXAM,31.92,42.56,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/iltuxam-comprimido-recubierto-40-5-12-5mg-caja-28-unidades-1/p
Olmesartan,cruzazul,Olmesartan 20mg leterago - genfar,Olmesartan,27.36,27.36,/Cuidado Personal/Protectores Solares/Protector Labial/|/Cuidado Personal/Protectores Solares/|/Cuidado Personal/,https://www.farmaciascruzazul.ec/olmesartan-20mg-leterago-genfar/p
Olmesartan,cruzazul,Iltuxam 40/5/25mg quifatex dist medicamenta iltuxam – antihipertensivo triple combinación,Iltuxam,43.68,43.68,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/iltuxam-40-5-25mg-quifatex-dist-medicamenta-iltuxam-antihipe/p
Olmesartan,cruzazul,Iltuxam 40/10/25mg quifatex dist medicamenta iltuxam – antihipertensivo triple combinación,Iltuxam,48.44,48.44,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/iltuxam-40-10-25mg-quifatex-dist-medicamenta-iltuxam-antihip/p
Olmesartan,cruzazul,Iltuxam 20/5/12.5mg quifatex dist medicamenta iltuxam – antihipertensivo triple combinación,Iltuxam,42.56,42.56,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/iltuxam-20-5-125mg-quifatex-dist-medicamenta-iltuxam-antihip/p
Olmesartan,cruzazul,Iltuxam 40/5/12.5mg quifatex dist medicamenta iltuxam – antihipertensivo triple combinación,Iltuxam,42.56,42.56,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/iltuxam-40-5-125mg-quifatex-dist-medicamenta-iltuxam-antihip/p
Candesartan,pharmacys,Blox 8mg ecuaquimica - saval comprimidos,Blox,22.6,22.6,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/blox-8mg-ecuaquimica-saval-comprimidos/p
Candesartan,pharmacys,Blox 16/12.5mg ecuaquimica - saval comprimidos,Blox,26.4,26.4,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/blox-16-125mg-ecuaquimica-saval-comprimidos/p
Candesartan,pharmacys,Blox 8/12.5mg ecuaquimica - saval comprimidos,Blox,20.4,20.4,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/blox-8-125mg-ecuaquimica-saval-comprimidos/p
Candesartan,pharmacys,Blox 32 mg Comprimidos Caja x 30,Blox,28.0,28.0,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/blox-32mg-ecuaquimica-saval-comprimidos/p
Candesartan,medicity,Minart Am Comprimidos 16mg+5mg Caja 14 Unidades,MINART,0.96,1.2,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/minart-am-comprimidos-16mg-5mg-caja-14-unidades-1/p
Candesartan,medicity,Blopress Comprimido 16 mg Caja 30 Unidades,BLOPRESS,0.77,0.85,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/blopress-comprimido-16-mg-caja-30-unidades/p
Candesartan,medicity,Blox Comprimido 8 mg Caja 30 Unidades,BLOX,0.6,0.75,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/blox-comprimido-8-mg-caja-30-unidades-1/p
Candesartan,medicity,Blox-D Comprimido 8/12.5 mg Caja Con 30 Unidades,BLOX,0.54,0.68,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/blox-d-comprimido-8125-mg-caja-con-30-unidades/p
Candesartan,medicity,Blopress Comprimido 8 mg Caja 30 Unidades,BLOPRESS,0.7,0.81,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/blopress-comprimido-caja-con-30-unidades/p
Candesartan,cruzazul,Blox 8mg ecuaquimica - saval comprimidos,Blox,22.6,22.6,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/blox-8mg-ecuaquimica-saval-comprimidos/p
Candesartan,cruzazul,Blox 16/12.5mg ecuaquimica - saval comprimidos,Blox,26.4,26.4,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/blox-16-125mg-ecuaquimica-saval-comprimidos/p
Candesartan,cruzazul,Blox 8/12.5mg ecuaquimica - saval comprimidos,Blox,20.4,20.4,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/blox-8-125mg-ecuaquimica-saval-comprimidos/p
Candesartan,cruzazul,Blox 32 mg Comprimidos Caja x 30,Blox,28.0,28.0,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/blox-32mg-ecuaquimica-saval-comprimidos/p
Amlodipino,pharmacys,Amlodipino tabx10mgx10 ngen,Amlodipino,2.3,2.3,/Vitaminas y Suplementos/Vitaminas/Vitamina C/|/Vitaminas y Suplementos/Vitaminas/|/Vitaminas y Suplementos/,https://www.pharmacys.com.ec/amlodipino-10mg-portugal-generico-tableta/p
Amlodipino,pharmacys,Amlodipino tabx10mgx10 lste,Amlodipino,2.58,2.58,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/amlodipino-tabx10mgx10-lste/p
Amlodipino,pharmacys,Amlodipino 10mg dyvenpro ecuagen tableta,Amlodipino,3.1,3.1,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/amlodipino-10mg-dyvenpro-ecuagen-tableta/p
Amlodipino,pharmacys,Amlodipino 5 mg Tabletas x10,Amlodipino,3.2,3.2,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/amlodipino-5mg-la-sante-tableta/p
Amlodipino,pharmacys,Amlodipino 5mg ecuaquimica - mintlab comprimidos,Amlodipino,5.46,5.46,/Cuidado Personal/Cuidado Oral/Cepillos Dentales/|/Cuidado Personal/Cuidado Oral/|/Cuidado Personal/,https://www.pharmacys.com.ec/amlodipino-5mg-ecuaquimica-mintlab-comprimidos/p
Amlodipino,pharmacys,Amlodipino 5 mg Tabletas Caja x10,Amlodipino,3.5,3.5,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/amlodipino-5mg-dyvenpro-ecuagen-tableta/p
Amlodipino,pharmacys,Amlodipino tabx10mg combo 2+1 lste,Amlodipino,5.14,5.14,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/amlodipino-tabx10mg-combo-2-1-lste/p
Amlodipino,pharmacys,Amlodipino 10mg leterago - genfar tableta,Amlodipino,3.1,3.1,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/amlodipino-10mg-leterago-genfar-tableta/p
Amlodipino,pharmacys,Amlodipino 5mg leterago - genfar tableta,Amlodipino,3.6,3.6,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/amlodipino-5mg-leterago-genfar-tableta/p
Amlodipino,pharmacys,Amlodipino 10mg portugal - generico tableta,Amlodipino,18.4,23.0,/Vitaminas y Suplementos/Vitaminas/Vitamina C/|/Vitaminas y Suplementos/Vitaminas/|/Vitaminas y Suplementos/,https://www.pharmacys.com.ec/amlodipino-10mg-portugal-generico-tableta-7000-106480/p
Amlodipino,medicity,Amlodipino Genfar Tabletas Caja Con 10 Unidades,GENFAR,0.23,0.31,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/amlodipino-genfar-tabletas-caja-con-10-unidades/p
Amlodipino,medicity,Amlodipino Mk Tabletas 5mg Caja 30 Unidades,MK,0.33,0.36,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/amlodipino-mk-tabletas-5mg-caja-30-unidades-1/p
Amlodipino,medicity,Amlodipino Mk Tableta 10 mg Caja 30 Unidades,MK,0.29,0.31,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/amlodipino-mk-tableta-10-mg-caja-30-unidades-1/p
Amlodipino,medicity,Micardis Amlo Comprimidos 80/10mg Caja 28 Unidades,MICARDIS,1.43,1.43,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/micardis-amlo-comprimidos-80-10mg-caja-28-unidades-1/p
Amlodipino,medicity,Norvasc Comprimidos 5mg Caja 30 Unidades,NORVASC,0.33,0.36,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/norvasc-comprimidos-5mg-caja-30-unidades-1/p
Amlodipino,medicity,Micardis Amlo Comprimidos 80/5 mg Caja Con 28 Unidades,MICARDIS,1.35,1.5,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/micardis-amlo-comprimidos-805-mg-caja-con-28-unidades/p
Amlodipino,medicity,Convertal Plus Comprimidos 100mg/10mg Caja 30 Unidades,CONVERTAL,1.16,1.26,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/convertal-plus-comprimidos-100mg-10mg-caja-30-unidades-1/p
Amlodipino,medicity,Minart Am Comprimidos 16mg+5mg Caja 14 Unidades,MINART,0.96,1.2,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/minart-am-comprimidos-16mg-5mg-caja-14-unidades-1/p
Amlodipino,medicity,Valaxam-D Comprimidos Recubiertos 160mg+12.5mg+5mg Caja 30 Unidades,VALAXAM-D,0.92,1.0,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/valaxam-d-comprimidos-recubiertos-160mg-12-5mg-5mg-caja-30-unidades-1/p
Amlodipino,medicity,Exforge Comprimidos Recubiertos 28 Unidades,EXFORGE,1.14,1.43,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/exforge-comprimidos-recubiertos-28-unidades/p
Amlodipino,cruzazul,Amlodipino tabx10mgx10 ngen,Amlodipino,2.3,2.3,/Vitaminas y Suplementos/Vitaminas/Vitamina C/|/Vitaminas y Suplementos/Vitaminas/|/Vitaminas y Suplementos/,https://www.farmaciascruzazul.ec/amlodipino-10mg-portugal-generico-tableta/p
Amlodipino,cruzazul,Amlodipino tabx10mgx10 lste,Amlodipino,2.58,2.58,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/amlodipino-tabx10mgx10-lste/p
Amlodipino,cruzazul,Amlodipino 10mg dyvenpro ecuagen tableta,Amlodipino,3.1,3.1,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/amlodipino-10mg-dyvenpro-ecuagen-tableta/p
Amlodipino,cruzazul,Amlodipino 5 mg Tabletas x10,Amlodipino,3.2,3.2,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/amlodipino-5mg-la-sante-tableta/p
Amlodipino,cruzazul,Amlodipino 10mg portugal - generico tableta,Amlodipino,18.4,23.0,/Vitaminas y Suplementos/Vitaminas/Vitamina C/|/Vitaminas y Suplementos/Vitaminas/|/Vitaminas y Suplementos/,https://www.farmaciascruzazul.ec/amlodipino-10mg-portugal-generico-tableta-7000-106480/p
Amlodipino,cruzazul,Amlodipino 5mg ecuaquimica - mintlab comprimidos,Amlodipino,5.46,5.46,/Cuidado Personal/Cuidado Oral/Cepillos Dentales/|/Cuidado Personal/Cuidado Oral/|/Cuidado Personal/,https://www.farmaciascruzazul.ec/amlodipino-5mg-ecuaquimica-mintlab-comprimidos/p
Amlodipino,cruzazul,Amlodipino 5 mg Tabletas Caja x10,Amlodipino,3.5,3.5,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/amlodipino-5mg-dyvenpro-ecuagen-tableta/p
Amlodipino,cruzazul,Amlodipino tabx10mg combo 2+1 lste,Amlodipino,5.14,5.14,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/amlodipino-tabx10mg-combo-2-1-lste/p
Amlodipino,cruzazul,Amlodipino 10mg leterago - genfar tableta,Amlodipino,3.1,3.1,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/amlodipino-10mg-leterago-genfar-tableta/p
Amlodipino,cruzazul,Amlodipino 5mg leterago - genfar tableta,Amlodipino,3.6,3.6,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/amlodipino-5mg-leterago-genfar-tableta/p
Losartan/Amlodipino,pharmacys,Aranda 2.5/50mg leterago - grupo farma cápsulas,Aranda,32.1,32.1,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/aranda-25-50mg-leterago-grupo-farma-capsulas/p
Losartan/Amlodipino,pharmacys,Aranda 5/100mg leterago - grupo farma cápsulas,Aranda,43.59,43.59,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/aranda-5-100mg-leterago-grupo-farma-capsulas/p
Losartan/Amlodipino,medicity,Convertal Plus Comprimidos 100mg/10mg Caja 30 Unidades,CONVERTAL,1.16,1.26,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/convertal-plus-comprimidos-100mg-10mg-caja-30-unidades-1/p
Losartan/Amlodipino,cruzazul,Aranda 2.5/50mg leterago - grupo farma cápsulas,Aranda,32.1,32.1,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/aranda-25-50mg-leterago-grupo-farma-capsulas/p
Losartan/Amlodipino,cruzazul,Aranda 5/100mg leterago - grupo farma cápsulas,Aranda,43.59,43.59,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.farmaciascruzazul.ec/aranda-5-100mg-leterago-grupo-farma-capsulas/p
Amlodipino/Valsartan,pharmacys,Valaxam 160/10mg ecuaquimica - saval comprimido recubierto,Valaxam,30.0,30.0,/Medicinas/Genitourinario y Hormonas Sexuales/|/Medicinas/,https://www.pharmacys.com.ec/valaxam-160-10mg-ecuaquimica-saval-comprimido-recubierto/p
Amlodipino/Valsartan,pharmacys,Valaxam 160/5mg ecuaquimica - saval comprimido recubierto,Valaxam,30.0,30.0,/Medicinas/Musculoesqueléticos/|/Medicinas/,https://www.pharmacys.com.ec/valaxam-160-5mg-ecuaquimica-saval-comprimido-recubierto/p
Amlodipino/Valsartan,pharmacys,Valaxam 160/5/12.5mg ecuaquimica - saval comprimido recubierto,Valaxam,30.0,30.0,/Medicinas/Aparato Cardiovascular/|/Medicinas/,https://www.pharmacys.com.ec/valaxam-160-5-125mg-ecuaquimica-saval-comprimido-recubierto/p
Amlodipino/Valsartan,medicity,Exforge Comprimidos Recubiertos 28 Unidades,EXFORGE,1.14,1.43,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/exforge-comprimidos-recubiertos-28-unidades/p
Amlodipino/Valsartan,medicity,Valaxam-D Comprimidos Recubiertos 160mg+12.5mg+5mg Caja 30 Unidades,VALAXAM-D,0.92,1.0,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/valaxam-d-comprimidos-recubiertos-160mg-12-5mg-5mg-caja-30-unidades-1/p
Amlodipino/Valsartan,medicity,Exforge Hct Comprimidos Recubiertos Caja Con 28 Unidades,EXFORGE,1.26,1.52,/Medicina/Sistema Cardiovascular/|/Medicina/,https://www.farmaciasmedicity.com/exforge-hct-comprimidos-recubiertos-caja-con-28-unidades/p
